visit_id,cookie_id,page_id,event_type,sequence_number,event_time,date,time
885c15,73b2a6,11,2,17,27-04-2020 07:00,27-04-2020,07:00:00
885c15,73b2a6,12,1,18,27-04-2020 07:00,27-04-2020,07:00:00
885c15,73b2a6,13,3,19,27-04-2020 07:01,27-04-2020,07:01:00
046a07,79bea2,2,1,1,20-02-2020 12:40,20-02-2020,12:40:00
945a98,d5d96d,2,1,1,17-02-2020 12:13,17-02-2020,12:13:00
ef34a7,bd7e5e,2,1,1,14-02-2020 12:29,14-02-2020,12:29:00
57e68c,4351a6,2,1,1,24-02-2020 08:38,24-02-2020,08:38:00
4692cd,ada34c,2,1,1,06-02-2020 01:43,06-02-2020,01:43:00
4692cd,ada34c,2,4,2,06-02-2020 01:44,06-02-2020,01:44:00
4692cd,ada34c,5,1,3,06-02-2020 01:45,06-02-2020,01:45:00
4692cd,ada34c,9,1,4,06-02-2020 01:45,06-02-2020,01:45:00
4692cd,ada34c,9,2,5,06-02-2020 01:46,06-02-2020,01:46:00
4692cd,ada34c,11,1,6,06-02-2020 01:47,06-02-2020,01:47:00
4692cd,ada34c,11,2,7,06-02-2020 01:47,06-02-2020,01:47:00
4692cd,ada34c,12,1,8,06-02-2020 01:47,06-02-2020,01:47:00
83972a,4c0e26,2,1,1,18-03-2020 20:00,18-03-2020,20:00:00
83972a,4c0e26,2,4,2,18-03-2020 20:00,18-03-2020,20:00:00
83972a,4c0e26,4,1,3,18-03-2020 20:01,18-03-2020,20:01:00
83972a,4c0e26,4,2,4,18-03-2020 20:02,18-03-2020,20:02:00
83972a,4c0e26,5,1,5,18-03-2020 20:02,18-03-2020,20:02:00
83972a,4c0e26,5,2,6,18-03-2020 20:03,18-03-2020,20:03:00
83972a,4c0e26,6,1,7,18-03-2020 20:04,18-03-2020,20:04:00
83972a,4c0e26,6,2,8,18-03-2020 20:04,18-03-2020,20:04:00
83972a,4c0e26,9,1,9,18-03-2020 20:05,18-03-2020,20:05:00
83972a,4c0e26,9,2,10,18-03-2020 20:06,18-03-2020,20:06:00
83972a,4c0e26,12,1,11,18-03-2020 20:07,18-03-2020,20:07:00
83972a,4c0e26,13,3,12,18-03-2020 20:07,18-03-2020,20:07:00
44c7dc,cb41cf,2,1,1,12-04-2020 10:03,12-04-2020,10:03:00
44c7dc,cb41cf,2,4,2,12-04-2020 10:03,12-04-2020,10:03:00
44c7dc,cb41cf,2,5,3,12-04-2020 10:03,12-04-2020,10:03:00
44c7dc,cb41cf,3,1,4,12-04-2020 10:04,12-04-2020,10:04:00
44c7dc,cb41cf,3,2,5,12-04-2020 10:04,12-04-2020,10:04:00
44c7dc,cb41cf,4,1,6,12-04-2020 10:05,12-04-2020,10:05:00
44c7dc,cb41cf,4,2,7,12-04-2020 10:05,12-04-2020,10:05:00
44c7dc,cb41cf,5,1,8,12-04-2020 10:06,12-04-2020,10:06:00
44c7dc,cb41cf,5,2,9,12-04-2020 10:06,12-04-2020,10:06:00
44c7dc,cb41cf,6,1,10,12-04-2020 10:06,12-04-2020,10:06:00
44c7dc,cb41cf,6,2,11,12-04-2020 10:07,12-04-2020,10:07:00
44c7dc,cb41cf,7,1,12,12-04-2020 10:07,12-04-2020,10:07:00
44c7dc,cb41cf,7,2,13,12-04-2020 10:08,12-04-2020,10:08:00
44c7dc,cb41cf,8,1,14,12-04-2020 10:08,12-04-2020,10:08:00
44c7dc,cb41cf,8,2,15,12-04-2020 10:08,12-04-2020,10:08:00
44c7dc,cb41cf,9,1,16,12-04-2020 10:08,12-04-2020,10:08:00
44c7dc,cb41cf,9,2,17,12-04-2020 10:08,12-04-2020,10:08:00
44c7dc,cb41cf,10,1,18,12-04-2020 10:09,12-04-2020,10:09:00
44c7dc,cb41cf,10,2,19,12-04-2020 10:09,12-04-2020,10:09:00
44c7dc,cb41cf,12,1,20,12-04-2020 10:10,12-04-2020,10:10:00
44c7dc,cb41cf,13,3,21,12-04-2020 10:11,12-04-2020,10:11:00
0a37ae,110cfc,2,1,1,12-02-2020 16:28,12-02-2020,16:28:00
f4f682,f78dc6,2,1,1,23-03-2020 21:22,23-03-2020,21:22:00
0ea95b,aee327,2,1,1,23-03-2020 23:33,23-03-2020,23:33:00
39a9cf,b98d87,2,1,1,11-03-2020 17:23,11-03-2020,17:23:00
ae3f6a,6c8311,2,1,1,11-04-2020 04:12,11-04-2020,04:12:00
ae3f6a,6c8311,2,4,2,11-04-2020 04:12,11-04-2020,04:12:00
ae3f6a,6c8311,2,5,3,11-04-2020 04:13,11-04-2020,04:13:00
ae3f6a,6c8311,3,1,4,11-04-2020 04:14,11-04-2020,04:14:00
ae3f6a,6c8311,3,2,5,11-04-2020 04:14,11-04-2020,04:14:00
ae3f6a,6c8311,4,1,6,11-04-2020 04:14,11-04-2020,04:14:00
ae3f6a,6c8311,4,2,7,11-04-2020 04:15,11-04-2020,04:15:00
ae3f6a,6c8311,5,1,8,11-04-2020 04:16,11-04-2020,04:16:00
ae3f6a,6c8311,6,1,9,11-04-2020 04:16,11-04-2020,04:16:00
ae3f6a,6c8311,7,1,10,11-04-2020 04:17,11-04-2020,04:17:00
ae3f6a,6c8311,8,1,11,11-04-2020 04:17,11-04-2020,04:17:00
ae3f6a,6c8311,8,2,12,11-04-2020 04:17,11-04-2020,04:17:00
ae3f6a,6c8311,9,1,13,11-04-2020 04:18,11-04-2020,04:18:00
ae3f6a,6c8311,9,2,14,11-04-2020 04:18,11-04-2020,04:18:00
ae3f6a,6c8311,11,1,15,11-04-2020 04:19,11-04-2020,04:19:00
ae3f6a,6c8311,11,2,16,11-04-2020 04:19,11-04-2020,04:19:00
ae3f6a,6c8311,12,1,17,11-04-2020 04:20,11-04-2020,04:20:00
ae3f6a,6c8311,13,3,18,11-04-2020 04:20,11-04-2020,04:20:00
1c9264,8dfcc4,2,1,1,05-02-2020 03:31,05-02-2020,03:31:00
e5cb45,540486,2,1,1,01-03-2020 10:19,01-03-2020,10:19:00
e472ec,ba790a,2,1,1,19-02-2020 08:46,19-02-2020,08:46:00
9714d7,2e1e29,2,1,1,10-03-2020 17:53,10-03-2020,17:53:00
727f55,66efeb,2,1,1,09-03-2020 18:12,09-03-2020,18:12:00
47ce53,3a8d9f,2,1,1,30-03-2020 10:31,30-03-2020,10:31:00
719fd3,3d83d3,2,1,1,02-03-2020 00:27,02-03-2020,00:27:00
719fd3,3d83d3,2,4,2,02-03-2020 00:27,02-03-2020,00:27:00
719fd3,3d83d3,4,1,3,02-03-2020 00:28,02-03-2020,00:28:00
719fd3,3d83d3,5,1,4,02-03-2020 00:29,02-03-2020,00:29:00
719fd3,3d83d3,5,2,5,02-03-2020 00:29,02-03-2020,00:29:00
719fd3,3d83d3,6,1,6,02-03-2020 00:29,02-03-2020,00:29:00
719fd3,3d83d3,6,2,7,02-03-2020 00:30,02-03-2020,00:30:00
719fd3,3d83d3,9,1,8,02-03-2020 00:30,02-03-2020,00:30:00
719fd3,3d83d3,9,2,9,02-03-2020 00:30,02-03-2020,00:30:00
719fd3,3d83d3,12,1,10,02-03-2020 00:30,02-03-2020,00:30:00
719fd3,3d83d3,13,3,11,02-03-2020 00:31,02-03-2020,00:31:00
44a2c7,efbd1e,2,1,1,10-04-2020 13:22,10-04-2020,13:22:00
44a2c7,efbd1e,2,4,2,10-04-2020 13:22,10-04-2020,13:22:00
44a2c7,efbd1e,4,1,3,10-04-2020 13:23,10-04-2020,13:23:00
44a2c7,efbd1e,4,2,4,10-04-2020 13:23,10-04-2020,13:23:00
44a2c7,efbd1e,6,1,5,10-04-2020 13:24,10-04-2020,13:24:00
44a2c7,efbd1e,7,1,6,10-04-2020 13:25,10-04-2020,13:25:00
44a2c7,efbd1e,7,2,7,10-04-2020 13:25,10-04-2020,13:25:00
44a2c7,efbd1e,8,1,8,10-04-2020 13:26,10-04-2020,13:26:00
44a2c7,efbd1e,11,1,9,10-04-2020 13:26,10-04-2020,13:26:00
84dd0e,c1157e,2,1,1,15-03-2020 14:02,15-03-2020,14:02:00
3362fa,648115,2,1,1,27-04-2020 23:18,27-04-2020,23:18:00
3362fa,648115,2,4,2,27-04-2020 23:18,27-04-2020,23:18:00
3362fa,648115,2,5,3,27-04-2020 23:19,27-04-2020,23:19:00
3362fa,648115,3,1,4,27-04-2020 23:19,27-04-2020,23:19:00
3362fa,648115,3,2,5,27-04-2020 23:20,27-04-2020,23:20:00
3362fa,648115,4,1,6,27-04-2020 23:20,27-04-2020,23:20:00
3362fa,648115,4,2,7,27-04-2020 23:21,27-04-2020,23:21:00
3362fa,648115,5,1,8,27-04-2020 23:22,27-04-2020,23:22:00
3362fa,648115,5,2,9,27-04-2020 23:23,27-04-2020,23:23:00
3362fa,648115,6,1,10,27-04-2020 23:24,27-04-2020,23:24:00
3362fa,648115,6,2,11,27-04-2020 23:24,27-04-2020,23:24:00
3362fa,648115,7,1,12,27-04-2020 23:24,27-04-2020,23:24:00
3362fa,648115,7,2,13,27-04-2020 23:24,27-04-2020,23:24:00
3362fa,648115,8,1,14,27-04-2020 23:25,27-04-2020,23:25:00
3362fa,648115,9,1,15,27-04-2020 23:26,27-04-2020,23:26:00
3362fa,648115,10,1,16,27-04-2020 23:26,27-04-2020,23:26:00
3362fa,648115,11,1,17,27-04-2020 23:26,27-04-2020,23:26:00
3362fa,648115,11,2,18,27-04-2020 23:27,27-04-2020,23:27:00
3362fa,648115,12,1,19,27-04-2020 23:27,27-04-2020,23:27:00
3362fa,648115,13,3,20,27-04-2020 23:27,27-04-2020,23:27:00
d0f4d7,664816,2,1,1,16-04-2020 08:33,16-04-2020,08:33:00
3fd457,f488f9,2,1,1,27-02-2020 13:49,27-02-2020,13:49:00
3fd457,f488f9,2,4,2,27-02-2020 13:49,27-02-2020,13:49:00
3fd457,f488f9,2,5,3,27-02-2020 13:49,27-02-2020,13:49:00
3fd457,f488f9,3,1,4,27-02-2020 13:50,27-02-2020,13:50:00
3fd457,f488f9,3,2,5,27-02-2020 13:50,27-02-2020,13:50:00
3fd457,f488f9,4,1,6,27-02-2020 13:51,27-02-2020,13:51:00
3fd457,f488f9,4,2,7,27-02-2020 13:51,27-02-2020,13:51:00
3fd457,f488f9,6,1,8,27-02-2020 13:52,27-02-2020,13:52:00
3fd457,f488f9,6,2,9,27-02-2020 13:52,27-02-2020,13:52:00
3fd457,f488f9,8,1,10,27-02-2020 13:53,27-02-2020,13:53:00
3fd457,f488f9,8,2,11,27-02-2020 13:53,27-02-2020,13:53:00
3fd457,f488f9,9,1,12,27-02-2020 13:54,27-02-2020,13:54:00
3fd457,f488f9,9,2,13,27-02-2020 13:55,27-02-2020,13:55:00
3fd457,f488f9,10,1,14,27-02-2020 13:55,27-02-2020,13:55:00
3fd457,f488f9,10,2,15,27-02-2020 13:55,27-02-2020,13:55:00
3fd457,f488f9,12,1,16,27-02-2020 13:55,27-02-2020,13:55:00
3fd457,f488f9,13,3,17,27-02-2020 13:56,27-02-2020,13:56:00
40d635,952e3d,2,1,1,28-03-2020 20:43,28-03-2020,20:43:00
40d635,952e3d,2,4,2,28-03-2020 20:44,28-03-2020,20:44:00
40d635,952e3d,2,5,3,28-03-2020 20:44,28-03-2020,20:44:00
40d635,952e3d,4,1,4,28-03-2020 20:45,28-03-2020,20:45:00
40d635,952e3d,4,2,5,28-03-2020 20:45,28-03-2020,20:45:00
40d635,952e3d,5,1,6,28-03-2020 20:46,28-03-2020,20:46:00
40d635,952e3d,5,2,7,28-03-2020 20:46,28-03-2020,20:46:00
40d635,952e3d,8,1,8,28-03-2020 20:47,28-03-2020,20:47:00
40d635,952e3d,9,1,9,28-03-2020 20:47,28-03-2020,20:47:00
40d635,952e3d,9,2,10,28-03-2020 20:48,28-03-2020,20:48:00
40d635,952e3d,10,1,11,28-03-2020 20:48,28-03-2020,20:48:00
40d635,952e3d,10,2,12,28-03-2020 20:49,28-03-2020,20:49:00
40d635,952e3d,11,1,13,28-03-2020 20:49,28-03-2020,20:49:00
40d635,952e3d,11,2,14,28-03-2020 20:50,28-03-2020,20:50:00
40d635,952e3d,12,1,15,28-03-2020 20:51,28-03-2020,20:51:00
40d635,952e3d,13,3,16,28-03-2020 20:51,28-03-2020,20:51:00
ad368b,eef00f,2,1,1,05-03-2020 15:40,05-03-2020,15:40:00
36b396,64114d,2,1,1,25-04-2020 11:31,25-04-2020,11:31:00
36b396,64114d,2,4,2,25-04-2020 11:32,25-04-2020,11:32:00
36b396,64114d,3,1,3,25-04-2020 11:33,25-04-2020,11:33:00
36b396,64114d,4,1,4,25-04-2020 11:33,25-04-2020,11:33:00
36b396,64114d,5,1,5,25-04-2020 11:33,25-04-2020,11:33:00
36b396,64114d,5,2,6,25-04-2020 11:34,25-04-2020,11:34:00
24a4a9,8c2ea6,2,1,1,05-02-2020 23:21,05-02-2020,23:21:00
24a4a9,8c2ea6,2,4,2,05-02-2020 23:22,05-02-2020,23:22:00
24a4a9,8c2ea6,2,5,3,05-02-2020 23:23,05-02-2020,23:23:00
24a4a9,8c2ea6,3,1,4,05-02-2020 23:23,05-02-2020,23:23:00
24a4a9,8c2ea6,3,2,5,05-02-2020 23:24,05-02-2020,23:24:00
24a4a9,8c2ea6,4,1,6,05-02-2020 23:24,05-02-2020,23:24:00
24a4a9,8c2ea6,4,2,7,05-02-2020 23:24,05-02-2020,23:24:00
24a4a9,8c2ea6,6,1,8,05-02-2020 23:25,05-02-2020,23:25:00
24a4a9,8c2ea6,6,2,9,05-02-2020 23:25,05-02-2020,23:25:00
24a4a9,8c2ea6,8,1,10,05-02-2020 23:26,05-02-2020,23:26:00
24a4a9,8c2ea6,8,2,11,05-02-2020 23:26,05-02-2020,23:26:00
24a4a9,8c2ea6,9,1,12,05-02-2020 23:27,05-02-2020,23:27:00
24a4a9,8c2ea6,9,2,13,05-02-2020 23:28,05-02-2020,23:28:00
24a4a9,8c2ea6,10,1,14,05-02-2020 23:28,05-02-2020,23:28:00
24a4a9,8c2ea6,10,2,15,05-02-2020 23:28,05-02-2020,23:28:00
24a4a9,8c2ea6,11,1,16,05-02-2020 23:29,05-02-2020,23:29:00
24a4a9,8c2ea6,11,2,17,05-02-2020 23:29,05-02-2020,23:29:00
24a4a9,8c2ea6,12,1,18,05-02-2020 23:29,05-02-2020,23:29:00
24a4a9,8c2ea6,13,3,19,05-02-2020 23:30,05-02-2020,23:30:00
ddf634,9ab09e,2,1,1,03-02-2020 07:11,03-02-2020,07:11:00
646c0c,16c732,2,1,1,28-03-2020 14:30,28-03-2020,14:30:00
e534b5,bf6d28,2,1,1,22-03-2020 18:55,22-03-2020,18:55:00
e534b5,bf6d28,2,4,2,22-03-2020 18:55,22-03-2020,18:55:00
e534b5,bf6d28,4,1,3,22-03-2020 18:56,22-03-2020,18:56:00
e534b5,bf6d28,7,1,4,22-03-2020 18:57,22-03-2020,18:57:00
e534b5,bf6d28,7,2,5,22-03-2020 18:58,22-03-2020,18:58:00
e534b5,bf6d28,8,1,6,22-03-2020 18:58,22-03-2020,18:58:00
e534b5,bf6d28,9,1,7,22-03-2020 18:59,22-03-2020,18:59:00
e534b5,bf6d28,9,2,8,22-03-2020 18:59,22-03-2020,18:59:00
e534b5,bf6d28,12,1,9,22-03-2020 19:00,22-03-2020,19:00:00
e534b5,bf6d28,13,3,10,22-03-2020 19:00,22-03-2020,19:00:00
693701,3cfd39,2,1,1,08-03-2020 14:58,08-03-2020,14:58:00
79097,7a215b,2,1,1,20-02-2020 13:45,20-02-2020,13:45:00
79097,7a215b,2,4,2,20-02-2020 13:45,20-02-2020,13:45:00
79097,7a215b,2,5,3,20-02-2020 13:45,20-02-2020,13:45:00
79097,7a215b,3,1,4,20-02-2020 13:45,20-02-2020,13:45:00
79097,7a215b,4,1,5,20-02-2020 13:46,20-02-2020,13:46:00
79097,7a215b,4,2,6,20-02-2020 13:47,20-02-2020,13:47:00
79097,7a215b,5,1,7,20-02-2020 13:48,20-02-2020,13:48:00
79097,7a215b,5,2,8,20-02-2020 13:48,20-02-2020,13:48:00
79097,7a215b,6,1,9,20-02-2020 13:49,20-02-2020,13:49:00
79097,7a215b,6,2,10,20-02-2020 13:49,20-02-2020,13:49:00
79097,7a215b,7,1,11,20-02-2020 13:50,20-02-2020,13:50:00
79097,7a215b,7,2,12,20-02-2020 13:50,20-02-2020,13:50:00
79097,7a215b,8,1,13,20-02-2020 13:50,20-02-2020,13:50:00
79097,7a215b,8,2,14,20-02-2020 13:51,20-02-2020,13:51:00
79097,7a215b,9,1,15,20-02-2020 13:51,20-02-2020,13:51:00
79097,7a215b,9,2,16,20-02-2020 13:52,20-02-2020,13:52:00
79097,7a215b,10,1,17,20-02-2020 13:53,20-02-2020,13:53:00
79097,7a215b,10,2,18,20-02-2020 13:53,20-02-2020,13:53:00
79097,7a215b,11,1,19,20-02-2020 13:54,20-02-2020,13:54:00
79097,7a215b,11,2,20,20-02-2020 13:54,20-02-2020,13:54:00
79097,7a215b,12,1,21,20-02-2020 13:54,20-02-2020,13:54:00
79097,7a215b,13,3,22,20-02-2020 13:54,20-02-2020,13:54:00
4c9a30,45ba1f,2,1,1,02-03-2020 09:21,02-03-2020,09:21:00
4c9a30,45ba1f,2,4,2,02-03-2020 09:21,02-03-2020,09:21:00
4c9a30,45ba1f,2,5,3,02-03-2020 09:22,02-03-2020,09:22:00
4c9a30,45ba1f,3,1,4,02-03-2020 09:22,02-03-2020,09:22:00
4c9a30,45ba1f,3,2,5,02-03-2020 09:23,02-03-2020,09:23:00
4c9a30,45ba1f,5,1,6,02-03-2020 09:24,02-03-2020,09:24:00
4c9a30,45ba1f,5,2,7,02-03-2020 09:24,02-03-2020,09:24:00
4c9a30,45ba1f,6,1,8,02-03-2020 09:25,02-03-2020,09:25:00
4c9a30,45ba1f,7,1,9,02-03-2020 09:25,02-03-2020,09:25:00
4c9a30,45ba1f,8,1,10,02-03-2020 09:26,02-03-2020,09:26:00
4c9a30,45ba1f,9,1,11,02-03-2020 09:27,02-03-2020,09:27:00
4c9a30,45ba1f,9,2,12,02-03-2020 09:27,02-03-2020,09:27:00
4c9a30,45ba1f,11,1,13,02-03-2020 09:28,02-03-2020,09:28:00
4c9a30,45ba1f,11,2,14,02-03-2020 09:28,02-03-2020,09:28:00
4c9a30,45ba1f,12,1,15,02-03-2020 09:28,02-03-2020,09:28:00
4c9a30,45ba1f,13,3,16,02-03-2020 09:29,02-03-2020,09:29:00
3ff02e,827828,2,1,1,05-02-2020 05:15,05-02-2020,05:15:00
3ff02e,827828,2,4,2,05-02-2020 05:16,05-02-2020,05:16:00
3ff02e,827828,3,1,3,05-02-2020 05:17,05-02-2020,05:17:00
3ff02e,827828,4,1,4,05-02-2020 05:17,05-02-2020,05:17:00
3ff02e,827828,5,1,5,05-02-2020 05:17,05-02-2020,05:17:00
3ff02e,827828,5,2,6,05-02-2020 05:18,05-02-2020,05:18:00
3ff02e,827828,6,1,7,05-02-2020 05:18,05-02-2020,05:18:00
3ff02e,827828,6,2,8,05-02-2020 05:18,05-02-2020,05:18:00
3ff02e,827828,8,1,9,05-02-2020 05:19,05-02-2020,05:19:00
3ff02e,827828,9,1,10,05-02-2020 05:19,05-02-2020,05:19:00
4b1b34,097ef0,2,1,1,01-03-2020 00:20,01-03-2020,00:20:00
bf5655,36e2d2,2,1,1,14-02-2020 23:42,14-02-2020,23:42:00
302520,12d9ac,2,1,1,26-03-2020 11:32,26-03-2020,11:32:00
302520,12d9ac,2,4,2,26-03-2020 11:32,26-03-2020,11:32:00
302520,12d9ac,2,5,3,26-03-2020 11:33,26-03-2020,11:33:00
302520,12d9ac,4,1,4,26-03-2020 11:33,26-03-2020,11:33:00
302520,12d9ac,4,2,5,26-03-2020 11:33,26-03-2020,11:33:00
302520,12d9ac,5,1,6,26-03-2020 11:34,26-03-2020,11:34:00
302520,12d9ac,7,1,7,26-03-2020 11:35,26-03-2020,11:35:00
302520,12d9ac,7,2,8,26-03-2020 11:36,26-03-2020,11:36:00
302520,12d9ac,8,1,9,26-03-2020 11:36,26-03-2020,11:36:00
302520,12d9ac,9,1,10,26-03-2020 11:37,26-03-2020,11:37:00
302520,12d9ac,9,2,11,26-03-2020 11:37,26-03-2020,11:37:00
302520,12d9ac,10,1,12,26-03-2020 11:37,26-03-2020,11:37:00
302520,12d9ac,12,1,13,26-03-2020 11:38,26-03-2020,11:38:00
302520,12d9ac,13,3,14,26-03-2020 11:39,26-03-2020,11:39:00
338761,c812a8,2,1,1,02-03-2020 17:39,02-03-2020,17:39:00
338761,c812a8,2,4,2,02-03-2020 17:39,02-03-2020,17:39:00
338761,c812a8,2,5,3,02-03-2020 17:40,02-03-2020,17:40:00
338761,c812a8,3,1,4,02-03-2020 17:40,02-03-2020,17:40:00
338761,c812a8,4,1,5,02-03-2020 17:40,02-03-2020,17:40:00
338761,c812a8,4,2,6,02-03-2020 17:41,02-03-2020,17:41:00
338761,c812a8,5,1,7,02-03-2020 17:42,02-03-2020,17:42:00
338761,c812a8,5,2,8,02-03-2020 17:42,02-03-2020,17:42:00
338761,c812a8,6,1,9,02-03-2020 17:43,02-03-2020,17:43:00
338761,c812a8,6,2,10,02-03-2020 17:43,02-03-2020,17:43:00
338761,c812a8,7,1,11,02-03-2020 17:43,02-03-2020,17:43:00
338761,c812a8,7,2,12,02-03-2020 17:44,02-03-2020,17:44:00
338761,c812a8,9,1,13,02-03-2020 17:44,02-03-2020,17:44:00
338761,c812a8,9,2,14,02-03-2020 17:45,02-03-2020,17:45:00
338761,c812a8,10,1,15,02-03-2020 17:45,02-03-2020,17:45:00
338761,c812a8,10,2,16,02-03-2020 17:46,02-03-2020,17:46:00
338761,c812a8,11,1,17,02-03-2020 17:46,02-03-2020,17:46:00
338761,c812a8,11,2,18,02-03-2020 17:47,02-03-2020,17:47:00
338761,c812a8,12,1,19,02-03-2020 17:47,02-03-2020,17:47:00
338761,c812a8,13,3,20,02-03-2020 17:48,02-03-2020,17:48:00
3cd18c,9072b5,2,1,1,17-03-2020 07:40,17-03-2020,07:40:00
3cd18c,9072b5,2,4,2,17-03-2020 07:40,17-03-2020,07:40:00
3cd18c,9072b5,2,5,3,17-03-2020 07:40,17-03-2020,07:40:00
3cd18c,9072b5,3,1,4,17-03-2020 07:41,17-03-2020,07:41:00
3cd18c,9072b5,3,2,5,17-03-2020 07:41,17-03-2020,07:41:00
3cd18c,9072b5,4,1,6,17-03-2020 07:41,17-03-2020,07:41:00
3cd18c,9072b5,4,2,7,17-03-2020 07:41,17-03-2020,07:41:00
3cd18c,9072b5,5,1,8,17-03-2020 07:42,17-03-2020,07:42:00
3cd18c,9072b5,5,2,9,17-03-2020 07:42,17-03-2020,07:42:00
3cd18c,9072b5,6,1,10,17-03-2020 07:43,17-03-2020,07:43:00
3cd18c,9072b5,6,2,11,17-03-2020 07:43,17-03-2020,07:43:00
3cd18c,9072b5,7,1,12,17-03-2020 07:44,17-03-2020,07:44:00
3cd18c,9072b5,8,1,13,17-03-2020 07:44,17-03-2020,07:44:00
3cd18c,9072b5,8,2,14,17-03-2020 07:45,17-03-2020,07:45:00
3cd18c,9072b5,9,1,15,17-03-2020 07:45,17-03-2020,07:45:00
3cd18c,9072b5,9,2,16,17-03-2020 07:45,17-03-2020,07:45:00
3cd18c,9072b5,10,1,17,17-03-2020 07:46,17-03-2020,07:46:00
3cd18c,9072b5,10,2,18,17-03-2020 07:46,17-03-2020,07:46:00
3cd18c,9072b5,11,1,19,17-03-2020 07:46,17-03-2020,07:46:00
3cd18c,9072b5,12,1,20,17-03-2020 07:46,17-03-2020,07:46:00
3cd18c,9072b5,13,3,21,17-03-2020 07:47,17-03-2020,07:47:00
a0ca0b,3b46d1,2,1,1,24-02-2020 05:07,24-02-2020,05:07:00
6fd830,5ec8bc,2,1,1,06-03-2020 03:04,06-03-2020,03:04:00
fbe0bb,ef973c,2,1,1,22-02-2020 20:39,22-02-2020,20:39:00
fbe0bb,ef973c,2,4,2,22-02-2020 20:40,22-02-2020,20:40:00
fbe0bb,ef973c,2,5,3,22-02-2020 20:41,22-02-2020,20:41:00
fbe0bb,ef973c,3,1,4,22-02-2020 20:41,22-02-2020,20:41:00
fbe0bb,ef973c,5,1,5,22-02-2020 20:41,22-02-2020,20:41:00
fbe0bb,ef973c,5,2,6,22-02-2020 20:42,22-02-2020,20:42:00
fbe0bb,ef973c,6,1,7,22-02-2020 20:43,22-02-2020,20:43:00
fbe0bb,ef973c,6,2,8,22-02-2020 20:44,22-02-2020,20:44:00
fbe0bb,ef973c,7,1,9,22-02-2020 20:45,22-02-2020,20:45:00
fbe0bb,ef973c,9,1,10,22-02-2020 20:45,22-02-2020,20:45:00
fbe0bb,ef973c,10,1,11,22-02-2020 20:46,22-02-2020,20:46:00
fbe0bb,ef973c,10,2,12,22-02-2020 20:47,22-02-2020,20:47:00
fbe0bb,ef973c,11,1,13,22-02-2020 20:47,22-02-2020,20:47:00
fbe0bb,ef973c,11,2,14,22-02-2020 20:48,22-02-2020,20:48:00
fbe0bb,ef973c,12,1,15,22-02-2020 20:48,22-02-2020,20:48:00
fbe0bb,ef973c,13,3,16,22-02-2020 20:48,22-02-2020,20:48:00
f4707a,9a881a,2,1,1,14-03-2020 07:42,14-03-2020,07:42:00
f4707a,9a881a,2,4,2,14-03-2020 07:43,14-03-2020,07:43:00
f4707a,9a881a,2,5,3,14-03-2020 07:43,14-03-2020,07:43:00
f4707a,9a881a,3,1,4,14-03-2020 07:43,14-03-2020,07:43:00
f4707a,9a881a,3,2,5,14-03-2020 07:44,14-03-2020,07:44:00
f4707a,9a881a,4,1,6,14-03-2020 07:44,14-03-2020,07:44:00
f4707a,9a881a,4,2,7,14-03-2020 07:45,14-03-2020,07:45:00
f4707a,9a881a,5,1,8,14-03-2020 07:46,14-03-2020,07:46:00
f4707a,9a881a,6,1,9,14-03-2020 07:46,14-03-2020,07:46:00
f4707a,9a881a,7,1,10,14-03-2020 07:47,14-03-2020,07:47:00
f4707a,9a881a,7,2,11,14-03-2020 07:48,14-03-2020,07:48:00
f4707a,9a881a,8,1,12,14-03-2020 07:48,14-03-2020,07:48:00
f4707a,9a881a,10,1,13,14-03-2020 07:48,14-03-2020,07:48:00
f4707a,9a881a,10,2,14,14-03-2020 07:48,14-03-2020,07:48:00
f4707a,9a881a,12,1,15,14-03-2020 07:49,14-03-2020,07:49:00
f4707a,9a881a,13,3,16,14-03-2020 07:49,14-03-2020,07:49:00
728907,8e3c60,2,1,1,12-03-2020 23:41,12-03-2020,23:41:00
c84a74,db1906,2,1,1,26-03-2020 21:23,26-03-2020,21:23:00
c84a74,db1906,2,4,2,26-03-2020 21:23,26-03-2020,21:23:00
c84a74,db1906,5,1,3,26-03-2020 21:24,26-03-2020,21:24:00
c84a74,db1906,6,1,4,26-03-2020 21:24,26-03-2020,21:24:00
c84a74,db1906,7,1,5,26-03-2020 21:24,26-03-2020,21:24:00
c84a74,db1906,7,2,6,26-03-2020 21:25,26-03-2020,21:25:00
c84a74,db1906,8,1,7,26-03-2020 21:26,26-03-2020,21:26:00
c84a74,db1906,10,1,8,26-03-2020 21:27,26-03-2020,21:27:00
c84a74,db1906,10,2,9,26-03-2020 21:27,26-03-2020,21:27:00
c84a74,db1906,11,1,10,26-03-2020 21:28,26-03-2020,21:28:00
c84a74,db1906,12,1,11,26-03-2020 21:29,26-03-2020,21:29:00
c84a74,db1906,13,3,12,26-03-2020 21:29,26-03-2020,21:29:00
65474a,1d81a0,2,1,1,25-01-2020 10:41,25-01-2020,10:41:00
14a00c,6baaac,2,1,1,19-02-2020 11:06,19-02-2020,11:06:00
14a00c,6baaac,2,4,2,19-02-2020 11:07,19-02-2020,11:07:00
14a00c,6baaac,3,1,3,19-02-2020 11:07,19-02-2020,11:07:00
14a00c,6baaac,7,1,4,19-02-2020 11:07,19-02-2020,11:07:00
